id,city,area,geoarea,population,climate_class,builtup_area,income_group,orientation_entropy,walk_prox_poi_mean,walk_prox_poi_median,walk_prox_poi_range,walk_prox_poi_std,walk_prox_poi_iqr,walk_prox_pub_transport_mean,walk_prox_pub_transport_median,walk_prox_pub_transport_range,walk_prox_pub_transport_std,walk_prox_pub_transport_iqr,walk_circuity,walk_street_len_mean,walk_street_len_median,walk_street_len_range,walk_street_len_std,walk_street_len_iqr,walk_street_density,walk_street_len_total,walk_link_node_ratio,walk_intersection_density,walk_intersection_count,bike_prox_poi_mean,bike_prox_poi_median,bike_prox_poi_range,bike_prox_poi_std,bike_prox_poi_iqr,bike_slope_mean,bike_slope_median,bike_slope_range,bike_slope_std,bike_slope_iqr,bike_circuity,bike_street_len_mean,bike_street_len_median,bike_street_len_range,bike_street_len_std,bike_street_len_iqr,bike_street_density,bike_street_len_total,bike_link_node_ratio,bike_intersection_density,bike_intersection_count
87,georgetown,41,AM,130680.0749,1,7.511206,High income,2.724814507,18.66735805,17,39,9.39588528,13,0.718434016,0,17,2.232541482,0,1.048075748,95.51768325,73.19131803,2977.34838,96.68876084,74.52820354,11778.96114,482937.4065,1.381643765,91.63414634,3757,36.57958288,40,44,7.900380032,8,0.014623997,0.00853183,0.37862364,0.022825372,0.019597554,1.050807942,97.53847135,73.76489032,1433.062176,94.68256909,76.88793323,20873.23287,855802.5476,1.375411636,70.58536585,2894
72,buenos_aires,2186,AM,14179912.05,14,672.908097,Upper Middle,3.17068287,19.26738657,17,61,12.41107194,18,9.450242987,2,271,17.37711278,12,1.023487276,89.89874722,85.96205463,4706.384543,65.55758096,68.86511731,16001.19564,34978613.66,1.579747234,117.7017383,257296,37.18529926,38,74,13.22916222,18,0.024138446,0.014802735,0.993757661,0.036274692,0.02401072,1.018963785,98.6734258,93.90459649,4706.383969,66.26055095,55.96989327,26406.78721,57725236.85,1.636790645,89.27538884,195156
77,brasilia,283,AM,1799120.619,3,64.612187,Upper Middle,3.402793272,17.28247374,17,43,8.958405584,13,1.137420147,0,27,2.017931962,2,1.083855932,72.33696759,48.43229705,6196.783698,82.65193355,59.88633062,18155.30083,5137950.134,1.398960551,187.254417,52993,34.2490055,36,50,8.901763593,9,0.034988961,0.02205549,0.994135711,0.050383928,0.047357994,1.071948396,76.54886494,51.16741876,6196.783698,86.2909371,61.05305825,29245.45328,8276463.278,1.389842736,145.6749117,41226
76,sucre,34,AM,292077.9239,12,7.678442,Lower Middle,3.565018504,17.1858931,16,47,13.48129752,20,0.568335589,0,7,0.996644609,1,1.067780142,78.89345649,64.87315948,1075.575469,64.49235829,62.12470419,19428.67386,660574.9112,1.519451962,169.9411765,5778,40.66986078,46,50,12.70388713,11,0.080292419,0.056693748,0.964007588,0.087342021,0.090866697,1.070078108,82.67225524,67.43908224,1453.645443,69.08305335,60.48740929,33494.42105,1138810.316,1.513831134,143.7058824,4886
85,san_salvador,264,AM,1615741.491,3,58.949483,Upper Middle,3.503538595,15.8794852,16,41,10.72506701,18,1.160034173,0,20,2.483621494,1,1.078637417,77.52827406,53.3695542,3298.726863,88.45126331,67.63822215,12679.39682,3347360.761,1.273686821,131.1515152,34624,31.85538535,32,53,13.47299939,22,0.052795344,0.034861369,0.965727109,0.067183023,0.061912515,1.073835362,79.35749303,55.23334089,3298.726863,88.47535763,67.80103176,22016.59418,5812380.862,1.26979008,90.3219697,23845
94,asuncion,383,AM,1175481.866,14,113.297107,Upper Middle,3.482560025,16.88406625,16,47,10.62655666,16,0.557252998,0,11,1.312796182,0,1.036506839,87.20118465,76.90233037,2607.13613,62.64049132,63.53070736,17452.30393,6684232.407,1.421600355,154.5770235,59203,34.48589707,34,59,11.71528331,16,0.028773125,0.021597946,0.935337919,0.034933224,0.032739156,1.030645504,88.91730202,77.55466967,1406.347825,59.90991303,61.82213363,31626.93247,12113115.14,1.45161351,115.4986945,44236
100,caracas,311,AM,2667322.485,3,67.404004,Upper Middle,3.570900403,16.84914794,15,52,13.67961095,25,2.067141564,0,24,3.671930712,3,1.178614667,102.5479463,68.23566889,2507.481333,118.7776046,89.56558729,10089.92655,3137967.156,1.277539455,78.34083601,24364,33.3789785,37,59,17.93647402,29,0.07729167,0.0497745,0.988406488,0.095504729,0.088909987,1.179830902,111.6282981,73.35958728,2507.481325,129.2724916,97.6913134,16510.22012,5134678.456,1.276122368,52.67202572,16381
74,bridgetown,82,AM,152912.0999,3,17.201544,High income,3.532656838,15.44857736,14,40,9.36903263,13,0.909158269,0,8,1.411712902,1,1.099285499,70.32492297,52.50377216,1504.509898,66.20707555,56.58674837,13478.37182,1105226.489,1.242071725,156.3658537,12822,32.56017336,32,45,9.373673691,16,0.031497296,0.020361411,0.905589848,0.045128024,0.043033254,1.086564898,71.32972539,53.90908608,1569.047032,63.30065757,57.23428749,24828.83356,2035964.352,1.218404148,110.1707317,9034
93,panama_city,277,AM,1612439.467,2,62.027093,High income,3.571709529,15.00706541,14,48,11.11230405,15,1.286624531,0,12,1.91866377,2,1.090614037,76.01927373,54.63844453,1941.020243,79.22950583,62.70399655,12722.11362,3524025.472,1.28683007,133.2274368,36904,28.5820228,27,58,14.62726701,21,0.043257607,0.02701652,0.996163531,0.05806883,0.058784802,1.076750894,81.42084517,58.03227044,3194.925353,85.32542028,64.57985238,21473.35171,5948118.423,1.277980157,88.62093863,24548
97,port_of_spain,154,AM,474069.7262,2,38.653551,High income,3.361995221,15.67833456,14,40,9.590053073,14,0.09411517,0,6,0.489156127,0,1.112478562,87.6209408,65.40500394,1833.982526,83.70610591,71.80233011,12573.03604,1936247.55,1.222707653,119.7207792,18437,33.62550185,34,48,8.620985829,9,0.045065644,0.023191715,0.970950592,0.067683703,0.053184897,1.098573783,89.05174231,66.66114011,1833.978223,83.28280562,73.427075,23469.76016,3614343.065,1.219367272,82.33766234,12680
90,kingston,118,AM,593374.8263,3,30.436688,Upper Middle,3.5511266,14.06816775,14,33,8.288780364,12,1.328071804,0,22,2.569567142,2,1.093516986,93.73629618,68.05286862,2922.483271,94.4689443,76.37162663,12945.14138,1527526.683,1.312209842,106.8898305,12613,31.32196631,33,46,10.04090398,15,0.032514648,0.021521686,0.728880081,0.043395889,0.037416027,1.086497456,96.94788664,71.02286441,2922.483271,96.00334643,78.13328923,23548.47735,2778720.327,1.294945878,77.48305085,9143
89,tegucigalpa,163,AM,1653508.639,3,37.859476,Lower Middle,3.571320735,13.74217145,13,40,9.028281344,14,0.360527549,0,16,1.112722232,0,1.091485468,70.51884894,49.95932285,2288.623384,70.87444329,57.07134197,15020.94746,2448414.435,1.318835357,163.4601227,26644,30.02346524,30,52,13.44863728,20,0.080253138,0.053880991,0.974052958,0.092816858,0.093486567,1.091426775,77.1746105,54.71405982,2288.624731,76.56672567,62.13510704,24831.28603,4047499.622,1.296346004,105.1595092,17141
86,guatemala_city,470,AM,2900618.853,12,102.045322,Upper Middle,3.511206494,14.40624786,13,44,11.36127532,19,0.82189769,0,19,1.757311728,1,1.094059622,69.02505769,48.25834196,2283.917441,77.2376172,55.90896015,12666.09809,5953066.1,1.289718215,145.5914894,68428,26.84644507,26,57,14.61540636,20,0.05470936,0.031263476,0.997027181,0.077324302,0.071149965,1.088765896,70.85619955,49.23230015,2509.762809,79.95711788,56.74673827,21660.7402,10180547.9,1.282378683,107.8085106,50670
88,port-au-prince,275,AM,1733377.8,3,70.35341,Lower Middle,3.551960592,13.1539672,12,41,8.880943406,13,0.171687915,0,9,0.7198297,0,1.065499589,78.06309304,58.23669141,1226.12654,69.81096082,66.54387389,14589.85016,4012208.793,1.243528634,153.3818182,42180,30.96435465,33,50,10.45567199,13,0.048806607,0.026251058,0.99545964,0.072793977,0.057154166,1.064506598,81.1674681,61.24801006,1622.732456,71.43030544,68.02844473,28045.86904,7712613.986,1.231658156,104.9345455,28857
83,santo_domingo,483,AM,4593163.695,2,117.567994,Upper Middle,3.479387749,13.16778645,12,43,10.21442047,17,0.259101167,0,12,0.939103575,0,1.067202853,76.24646643,55.70937071,4227.210333,72.67099961,59.2552774,16199.4537,7824336.138,1.372003353,157.7349896,76186,29.4238561,28,59,13.33673466,20,0.032371652,0.021526519,0.976642956,0.042225275,0.044441487,1.060991829,75.70186777,55.50277781,4227.210333,70.40418428,58.46870927,29916.65717,14449745.41,1.369920567,125.4575569,60596
96,paramaribo,102,AM,253625.5111,1,26.380194,Upper Middle,3.086986117,14.58121847,12,42,10.90796953,18,0.185797439,0,19,1.153866841,0,1.056953731,90.45649761,65.6872597,1077.86224,81.98700528,71.55710858,14236.25643,1452098.156,1.295071789,123.5392157,12601,32.64684419,34,49,13.12966305,23,0.025473651,0.01562591,0.894851588,0.038127392,0.034306312,1.048999661,91.32515766,66.17949688,1077.86224,82.2715983,72.73239595,27530.95365,2808157.273,1.298579303,94.48039216,9637
73,nassau,110,AM,261235.2051,3,18.273204,High income,3.493470823,11.90697003,11,31,7.362983057,11,0.20368364,0,5,0.572362898,0,1.093245861,79.87800441,57.69470658,2052.274186,82.79235329,67.59391664,11877.13309,1306484.64,1.249981943,118.8636364,13075,29.2441198,28,46,9.130520791,15,0.022481409,0.012428074,0.736551159,0.035515152,0.030336007,1.080092284,80.02270453,58.73671282,2052.274186,81.95574802,68.50503879,22367.80087,2460458.096,1.245653762,88.47272727,9732
91,mexico_city,2134,AM,17639163.99,12,633.062299,Upper Middle,3.466837255,13.27666055,11,52,10.39763983,15,0.51267061,0,57,1.748341395,0,1.054390159,73.34641335,51.30097069,4347.122246,77.08218227,60.42353123,18958.39807,40457221.49,1.367535579,191.5571696,408783,30.08941097,29,64,12.5065554,17,0.04680936,0.024572553,0.998182057,0.069899982,0.059343975,1.048696321,76.51326733,53.18342364,9087.596373,80.31104378,61.77436232,32501.86072,69358970.78,1.356300017,143.5538894,306344
6,male,13,CA,229283.1943,2,0.192276,Upper Middle,3.232669248,33.04562738,40,45,14.44268237,11,5.77661597,6,16,3.726957693,5,1.041395834,59.11974939,49.49723634,1530.953447,78.20352004,36.33183791,6421.314318,83477.08613,1.44391635,78.76923077,1024,39.23068433,45,46,13.2835766,0,0.025230201,0.015481786,0.73553786,0.039370816,0.034265521,1.039689943,64.42070049,52.14510642,1896.943133,96.45771887,35.4269508,9454.976656,122914.6965,1.514348786,64.23076923,835
12,tashkent,598,CA,3874652.58,8,177.346711,Lower Middle,3.558380763,22.60558089,25,45,11.68935427,19,2.058003148,1,17,2.494190389,3,1.064953757,84.48398561,58.11431877,2980.770869,94.97435284,77.85867488,14595.52682,8728125.037,1.333417579,135.2541806,80882,38.04457568,41,59,13.56446339,18,0.023562976,0.015045953,0.997956252,0.033656355,0.031719931,1.067343953,98.29375167,72.03000264,2400.915036,98.84927387,82.26582964,24836.75997,14852382.46,1.325413223,83.91471572,50181
3,tehran,825,CA,9363123.748,7,238.873636,Lower Middle,3.499049489,22.83989597,24,49,9.520765432,13,2.078227186,1,17,2.378269796,3,1.055235811,72.45228594,44.7767579,4523.84169,97.21932114,56.43541562,19058.37622,15723160.38,1.288065956,206.2969697,170195,38.04350248,41,59,11.23185175,13,0.032427398,0.020982834,0.994792906,0.045084328,0.045501213,1.05329889,74.1151485,46.56407567,7751.456228,98.16859091,59.0344772,27787.70066,22924853.04,1.255779652,133.6969697,110300
7,kathmandu,350,CA,3862696.52,11,71.047576,Lower Middle,3.559282148,22.63360108,23,57,13.47496553,23,0.861109551,0,13,1.516272651,1,1.104648081,79.75395818,56.91419257,3010.870685,83.07689981,65.17253483,14379.63866,5032873.531,1.241288921,146.4628571,51262,46.07403247,48,71,15.42118208,23,0.053230595,0.032366599,0.990597928,0.071021054,0.059991658,1.101587928,81.53159355,58.54554022,3010.870685,84.26190589,66.6087665,27738.21286,9708374.502,1.236048711,103.34,36169
5,bishkek,198,CA,1428079.244,7,66.154996,Lower Middle,3.058712191,22.86414473,22,52,14.16109598,25,1.860077832,1,12,2.200121514,3,1.048047088,94.35708857,63.43690029,1975.899405,101.0880994,86.34895622,16740.75841,3314670.164,1.349542474,132.2121212,26178,39.92962028,40,65,14.91893402,22,0.021187664,0.015118725,0.960711455,0.026945741,0.029808519,1.048028807,110.2662731,76.34171138,1975.899405,107.9879352,90.97538418,29711.74849,5882926.2,1.320753835,80.22727273,15885
4,astana,163,CA,1128139.722,7,36.325769,Upper Middle,3.487039371,18.86436178,19,39,9.585696885,16,1.721517141,1,16,1.960818843,3,1.093933392,75.39350739,50.76823204,2788.318,81.87257934,75.6430064,19188.34144,3127699.654,1.414266958,197.8466258,32249,34.11159013,37,50,12.10365957,19,0.022939349,0.013664666,0.858252039,0.033891106,0.030996941,1.103529144,89.92167557,67.38687739,2146.308663,86.44295995,79.29314595,28723.07951,4681861.96,1.372753676,109.9079755,17915
11,ashgabat,123,CA,1078866.812,5,29.347863,Upper Middle,3.436190835,14.76246604,15,36,7.047506086,10,2.226628479,2,12,1.954570034,2,1.076115783,75.04041846,48.09107605,1640.831062,89.37275685,66.12000945,19635.57616,2415175.868,1.395057649,193.8780488,23847,32.31663654,36,49,11.6272723,16,0.024752942,0.015579972,0.783787883,0.035970699,0.033441699,1.077279995,85.20907796,60.33657461,2207.710512,90.05140321,69.0687499,29517.67157,3630673.603,1.398215639,117.0081301,14392
10,dushanbe,183,CA,1471811.592,8,45.761071,Lower Middle,3.438655544,13.76031566,13,41,10.968288,21,0.590984114,0,12,1.289938689,1,1.077858315,101.5821898,71.07039158,2305.283937,101.2965591,89.1855863,13384.42492,2449349.76,1.309160305,103.7103825,18979,30.63274648,35,53,14.49093477,22,0.028512156,0.017130109,0.849632735,0.0412651,0.032617791,1.077095171,108.7494568,77.70132824,2281.456239,103.7621519,92.41368668,23824.45066,4359874.471,1.280985915,69.76502732,12767
8,islamabad,550,CA,4913527.805,11,131.133946,Lower Middle,3.476940243,8.592232749,7,29,7.105392205,12,0.247423647,0,14,0.829130982,0,1.06388327,84.90692058,57.93914073,4129.764169,95.3151405,67.22856891,14512.13649,7981675.07,1.32035218,132.9018182,73096,21.35820958,22,43,10.15914901,16,0.034947462,0.024198343,0.994213047,0.045064644,0.042795251,1.05648211,83.42544923,58.22316761,4129.764169,89.43926995,65.87192476,25670.61746,14118839.6,1.313560384,99.81272727,54897
9,colombo_sri_jayawardenepura_kotte,1206,CA,4720932.972,1,214.103476,Lower Middle,3.548600108,9.80218573,7,44,8.925563416,11,0.435507699,0,15,1.273740621,0,1.094102535,98.52768469,71.90880409,2062.696236,92.09319365,82.52632683,9644.275392,11630996.12,1.158105574,86.21144279,103971,26.01022132,24,60,12.39115409,14,0.034321739,0.023758126,0.984818343,0.042181155,0.040823326,1.088426333,98.88331549,72.50344869,2451.026822,91.23044391,82.29456532,18656.39549,22499612.96,1.155820235,55.03897181,66377
13,new_delhi,2139,CA,31422507.92,6,528.793714,Lower Middle,3.437567717,8.060593692,6,45,8.026511014,11,0.668409311,0,39,1.833936655,0,1.050378828,74.53854671,50.25868216,6155.034344,90.63472149,62.97728392,16350.00757,34972666.19,1.386335807,164.2169238,351260,22.26913498,22,58,13.32257233,20,0.034069508,0.021919609,0.995710121,0.047199915,0.046085373,1.04606536,72.53406581,50.08564908,6155.034344,83.49228577,61.31878384,29441.54001,62975454.09,1.387697806,132.6830295,283809
1,kabul,371,CA,6254679.472,7,61.099977,Low income,3.507044818,5.295914818,4,27,5.134499833,5,0.313892828,0,8,0.874415804,0,1.046886735,100.6571435,67.4046202,3155.775396,105.4429134,83.67618378,12992.36828,4820168.633,1.328526713,99.35309973,36860,17.14677641,17,38,8.706011902,13,0.037394849,0.018442713,0.997811144,0.060795812,0.042446249,1.046554884,100.9363364,68.48531801,3155.775396,103.1005933,83.87212453,24404.01197,9053888.441,1.322139918,75.53638814,28024
2,dhaka,6611,CA,37307159.73,3,391.210924,Lower Middle,3.452794828,10.04939366,4,46,12.14163913,18,0.425929656,0,18,1.296774186,0,1.093586218,188.0106659,96.93033766,9549.054958,283.8196846,163.1712369,3424.234191,22637612.24,1.253525241,14.69581001,97154,21.28389274,15,62,19.76432225,39,0.018614629,0.009710952,0.948891739,0.030307474,0.024688211,1.094430728,191.4843596,98.90615976,9549.054958,287.662421,166.6826174,6613.118441,43719326.02,1.252933815,10.66918772,70534
29,tokyo,5165,EA,33155906.87,14,1455.991374,High income,3.574213863,26.96502852,27,62,10.53580259,14,4.863881285,4,79,5.454768484,7,1.055935112,59.28884153,43.35146281,4051.037992,58.61092328,46.73466147,22786.77375,117693686.4,1.355709353,307.703001,1589286,43.93067393,45,77,9.745664609,10,0.037194489,0.022764563,5.845827052,0.062790222,0.048485418,1.054511868,62.01795745,45.99593932,6103.003287,59.95927762,47.53268291,40510.74218,209237983.4,1.369667281,216.7821878,1119680
24,singapore,438,EA,5117758.838,1,91.682037,High income,3.571341721,25.16173325,26,59,11.96391001,14,5.553497314,5,26,3.856757613,5,1.142635292,60.72787881,35.45279748,4719.045717,79.16594876,53.87074536,19427.51394,8509251.107,1.305566165,300.2283105,131500,43.14107656,46,74,15.89258377,14,0.056657954,0.0264649,0.997660452,0.094735898,0.069188601,1.142686584,77.51752844,48.74766003,4730.94037,101.7944868,66.37961746,23383.74649,10242080.96,1.31875669,124.5022831,54532
27,seoul,2282,EA,22261691.61,21,468.286711,High income,3.561076514,23.0327256,24,49,10.03071215,13,7.266601257,6,84,6.327381726,9,1.085709574,77.40499528,48.32661023,5668.213154,110.7772493,62.21635413,16816.08258,38374300.46,1.39618222,161.8900088,369433,40.05457921,41,61,10.11645174,12,0.04881826,0.02854909,0.999690058,0.06840373,0.064074747,1.081333043,83.40330195,53.78911777,5668.213154,111.9341212,64.79206957,27264.43707,62217445.4,1.405587059,107.1739702,244571
17,dili,46,EA,381794.1787,3,8.869769,Lower Middle,3.488565889,16.92267135,17,38,8.791765087,9.75,0.042472173,0,1,0.201663799,0,1.093624784,101.2491688,70.9976096,1954.721844,110.080655,85.25000285,9015.578157,414716.5952,1.249560633,72.82608696,3350,33.10193587,34,44,8.964685836,14,0.032477116,0.018194804,0.827253764,0.053298874,0.038560072,1.092305818,102.0154463,71.98474933,2069.862016,111.7602755,85.82352907,16781.54092,771950.8822,1.250453721,51.43478261,2366
23,manila,2555,EA,25921189.32,2,428.382197,Lower Middle,3.555380485,18.47763057,17,56,12.89244087,21,1.362815028,0,49,3.310552397,1,1.084827192,72.23227702,47.12031815,3313.005107,81.69661785,60.98623912,11072.11964,28289265.67,1.309956969,117.5412916,300318,37.20847699,39,68,15.23269252,20,0.033465541,0.020103077,0.996837028,0.050917993,0.04393262,1.076627551,74.48874494,49.12190098,3313.004592,82.36748909,63.7176324,20097.5007,51349114.28,1.296148629,88.61056751,226400
18,vientiane,76,EA,166270.5857,3,19.646501,Lower Middle,3.49078543,17.99629237,16,44,11.09755408,17,0.851871469,0,38,2.884601388,0,1.067736495,81.1341822,63.08455507,817.3085799,67.85293635,63.59591412,13852.59406,1052797.148,1.195709746,146.3947368,11126,39.12254106,44,59,14.66085836,25,0.023231795,0.016226985,0.829983401,0.033428515,0.032482537,1.062219554,81.93587179,64.04924836,817.3085799,67.80387003,64.00142447,26179.58914,1989648.775,1.193737592,96.72368421,7351
14,bandar_seri_begawan,37,EA,77223.5136,1,5.640304,High income,3.512523528,12.55031503,12,36,8.986305082,14,0.938973897,0,10,1.711732803,1,1.17280405,76.27806762,53.57757359,2173.761371,82.78782001,66.07201083,13818.69966,511291.8873,1.294149415,145.7297297,5392,33.50009954,41,49,14.65610669,19,0.03772045,0.022801684,0.762924531,0.053647275,0.052047769,1.144601927,76.02173336,54.73105273,1276.150089,76.17947359,65.05747235,21025.14588,777930.3974,1.284889508,102.1621622,3780
19,kuala_lumpur,1340,EA,8413205.796,1,307.707645,Upper Middle,3.468123334,13.85758602,12,50,10.19869135,13,2.648907856,1,58,4.314588645,4,1.142398341,73.44738404,50.9152421,4328.98356,84.4893846,60.55774904,19011.03319,25474784.47,1.346440717,197.8932836,265177,28.02060379,28,64,11.80912137,15,0.050013938,0.028599372,0.99827291,0.076578922,0.063250857,1.118703667,73.23789915,52.84966648,4328.983681,80.18255947,59.83922248,31421.46356,42104761.17,1.344207878,153.9156716,206247
20,ulaanbaatar,235,EA,1634096.557,7,59.966556,Lower Middle,3.444404321,15.47300222,11,50,13.0811695,21,1.08426983,0,9,1.546056032,2,1.089970866,90.65081746,59.38155678,1734.873501,96.33563506,81.11714963,15244.76726,3582520.306,1.261882876,137.787234,32380,31.83565647,30,56,16.15358588,28,0.043381387,0.026550949,0.964787443,0.05580125,0.05658306,1.084845684,92.8427274,61.10832991,1734.874183,97.17588274,80.98529703,28685.24216,6741031.908,1.25883222,96.0212766,22565
26,hanoi,925,EA,4965520,11,161.863932,Lower Middle,3.579523569,14.57063033,11,49,12.39633505,18,1.894797201,1,29,2.536722589,3,1.069920458,72.17751027,48.41803825,3804.211118,84.40675317,58.38132483,14807.93801,13697342.66,1.291421391,168.0151351,155414,28.9573379,27,59,16.34210698,26,0.025859177,0.016670864,0.999892266,0.037869697,0.035392155,1.058841583,75.48335413,52.21910555,3805.059072,81.79528004,58.22631662,26509.01954,24520843.07,1.274443546,109.9827027,101734
16,beijing,2179,EA,18150575.83,7,556.610117,Upper Middle,3.251845875,11.75146053,10,42,8.884404687,14,7.103094799,4,57,8.283317452,12,1.073758022,131.6576046,75.63298889,5059.114507,170.1553191,139.540324,10581.73073,23057591.26,1.426662323,60.40523176,131623,25.18113013,25,52,13.69802331,24,0.026093083,0.011727568,0.992441397,0.046131565,0.0311131,1.074246208,151.0051269,95.38732887,5059.113714,179.7701644,153.4466314,15419.22429,33598489.72,1.459065096,38.3304268,83522
15,phnom_penh,354,EA,2419130.754,3,72.078241,Lower Middle,3.282321034,11.84322025,9,50,10.44686236,12,0.718843179,0,19,1.819802303,0,1.060711052,78.70854115,55.7875593,2932.639726,78.66499824,64.16811978,13251.4945,4691029.053,1.296920286,130.1723164,46081,27.69931268,25,62,15.09159589,22,0.023644302,0.014867911,0.881724653,0.035623939,0.032358051,1.054959481,79.27168766,56.56062056,2932.64125,78.48457429,64.64362752,24518.24034,8679457.082,1.282971567,97.74858757,34603
21,pyinmana_nay_pyi_taw,89,EA,556726.2982,3,8.160433,Lower Middle,3.424549014,6.848251524,5,24,5.953332116,8,0.181424447,0,10,0.835893624,0,1.059694623,109.6037317,79.03418983,1393.861733,103.4236511,84.68322719,10722.69317,954319.6923,1.41626564,69.42696629,6179,18.96000635,21,29,7.713052537,12,0.023679764,0.016489176,0.98312776,0.033674082,0.028561055,1.058272808,108.3982959,78.01193518,1393.861733,101.7658579,83.805912,20733.30553,1845264.192,1.413267735,57.97752809,5160
28,jakarta,4614,EA,40545125.86,1,972.122411,Upper Middle,3.47463932,7.648072517,5,41,7.513890715,11,0.906619424,0,38,2.830994535,0,1.088220992,66.54651283,47.0484803,3457.031833,67.20156466,52.82445282,13857.7416,63939619.74,1.274798112,166.1612484,766668,19.96040884,20,51,11.22837121,17,0.030059648,0.019559563,0.998415731,0.044086041,0.0402229,1.082651617,65.74249028,46.70415009,3606.207856,66.08228439,52.26680832,26155.59419,120681911.6,1.265011316,128.4042046,592457
22,p_yongyang,228,EA,2868313.037,21,44.749652,Low income,3.569967358,4.685480338,3,20,4.425723609,6,0.837348789,0,12,1.665794769,1,1.099544112,92.08271394,59.19813524,4613.188407,112.0276834,83.32056673,12895.61867,2940201.056,1.215385652,117.1315789,26706,15.14792608,14,35,9.274166006,17,0.035690919,0.023129226,0.874235084,0.046413836,0.043767403,1.098114571,100.4637984,69.49270221,4613.188407,110.74451,85.94179914,21889.65164,4990840.575,1.16739004,63.1622807,14401
25,bangkok,2697,EA,19048031.94,3,638.377411,Upper Middle,3.481640453,6.354806927,3,55,8.435751686,8,0.857441446,0,27,2.05752439,0,1.083861817,73.32467518,46.82415568,5451.322829,92.07954908,52.82949853,16674.71626,44971709.75,1.160093458,202.1494253,545197,16.99595466,14,66,12.9990385,17,0.029675177,0.019504674,0.999474289,0.043109209,0.040811615,1.073956528,72.40580917,46.77917298,5266.863739,86.23823886,52.27404687,30554.74138,82406137.5,1.152164769,125.2576937,337820
58,warsaw,415,EU,1999985.522,26,85.959945,High income,3.558850236,36.84858042,39,66,12.57988355,15,11.23950823,10,78,8.96845298,12,1.047408067,43.06921403,26.71202411,1426.445755,50.94310505,32.75957249,24389.62889,10121695.99,1.318196108,569.7975904,236466,51.49574561,52,81,14.06448066,15,0.025529688,0,0.991128423,0.052418095,0.031525395,1.052152558,60.68532771,37.97910258,2183.761283,72.50132182,54.60408514,29496.57878,12241080.19,1.178149463,197.1831325,81831
33,brussels,235,EU,1468753.608,15,57.332702,High income,3.577085274,36.95117528,38,66,13.05410857,18,11.42356781,10,56,8.878773047,13,1.059749252,58.65121267,36.30716109,1727.265868,66.60395121,56.29791624,21130.65924,4965704.921,1.310486866,353.7574468,83133,52.82939644,54,81,16.87527321,17,0.038374086,0.020803818,0.994808746,0.063177529,0.05083137,1.060837771,71.78345704,48.25811097,1766.030273,77.229812,69.86082145,27625.63435,6492024.071,1.341684759,155.8468085,36624
64,bratislava,84,EU,310203.9225,15,18.606148,High income,3.562446862,38.01261622,38,70,13.81451061,16,8.902340494,8,54,6.493414251,8,1.06867055,43.87868216,27.50151575,1611.715935,51.65677446,33.3598156,28538.38146,2397224.042,1.288441808,641.7738095,53909,56.81430133,60,76,16.87893829,24,0.035688535,0.017652592,0.970407533,0.057328609,0.047904431,1.066655748,62.60849457,41.46927081,1611.714384,70.05915707,53.89023835,32762.1308,2752018.987,1.209053138,185.3095238,15566
36,zagreb,151,EU,643961.8886,14,30.247516,High income,3.488178338,34.56340067,37,60,13.28986761,16,4.53987402,4,65,5.146062096,4,1.062036824,54.47710183,35.27458446,1709.195201,62.05826832,45.70104229,22390.44963,3380957.894,1.266526689,371.9205298,56160,48.90231976,52,68,13.42563805,17,0.034376973,0.018514661,0.982008007,0.055683337,0.045577775,1.070075773,68.98383841,46.38854496,1709.194086,76.64241811,59.44987773,31925.81178,4820797.579,1.212387577,158.8410596,23985
35,sofia,201,EU,1068056.502,25,41.20008,Upper Middle,3.564207938,34.74095299,36,62,13.39798619,16,5.477313093,5,82,5.176584177,6,1.065164585,56.56402549,39.58126609,1410.67191,56.13981995,50.2783948,21165.0764,4254180.357,1.336473886,299.119403,60123,51.70638489,52,70,11.67020849,16,0.033749748,0.020532951,0.89738445,0.048092279,0.045503258,1.072804311,75.14044624,56.72356685,2582.843901,71.21725577,65.21810995,32608.33684,6554275.704,1.307304157,149.4228856,30034
41,paris,1421,EU,9328384.716,15,358.748204,High income,3.581336095,35.67726359,35,76,15.38690254,20,12.73622649,10,127,11.40068478,14,1.061296723,59.98320483,39.19422728,2690.955046,66.82971314,54.93767625,21447.73149,30477226.44,1.33019542,319.627727,454191,50.71238194,51,89,12.79094054,10,0.032685349,0.016260234,0.999855181,0.054971042,0.043130855,1.061100555,72.73185227,50.1512914,3172.160296,77.89711234,67.17535195,29678.43449,42173055.42,1.347669953,161.52076,229521
66,madrid,680,EU,5680136.544,7,137.546048,High income,3.568702936,33.21448323,35,72,13.90037087,17,13.36222842,11,127,12.27893183,14,1.082435049,58.27785599,36.48928586,3476.577411,71.93070055,52.02774188,22929.67955,15592182.09,1.389935946,341.3764706,232136,48.86089914,51,87,15.48283376,12,0.043684526,0.025875681,0.998747217,0.065882292,0.057929514,1.074062294,75.96353595,48.78961756,3476.577434,92.37234076,67.42398618,28154.65578,19145165.93,1.414380114,153.5514706,104415
